date,wind speed,wind direction,temperature,humidity,atmospheric pressure,OT
2021/9/18 1:30,2.94,138.83,22.91,92.6,955.07,0.3993
2021/9/18 1:45,1.97,143.45,22.85,92.89,955.1,0.7106
2021/9/18 2:00,1.38,148.27,22.78,93.17,955.13,0.7975
2021/9/18 2:15,1.85,149.37,22.69,93.46,955.14,0.7513
2021/9/18 2:30,2.21,149.77,22.6,93.75,955.15,0.6193
2021/9/18 2:45,1.91,150.24,22.51,94.03,955.16,0.6809
2021/9/18 3:00,1.7,150.8,22.42,94.32,955.17,0.7315
2021/9/18 3:15,1.72,154.89,22.33,94.59,955.17,0.6633
2021/9/18 3:30,1.53,159.65,22.24,94.85,955.17,0.6325
2021/9/18 3:45,1.36,164.32,22.15,95.11,955.16,0.5621
2021/9/18 4:00,1.9,168.86,22.06,95.37,955.16,0.5621
2021/9/18 4:15,2.05,170.43,21.99,95.62,955.21,0.4257
2021/9/18 4:30,2.01,171.49,21.91,95.87,955.27,0.2915
2021/9/18 4:45,2.01,172.57,21.83,96.12,955.33,0.4048
2021/9/18 5:00,2.31,173.7,21.75,96.37,955.39,0.3795
2021/9/18 5:15,1.76,166.12,21.68,96.52,955.41,0.4642
2021/9/18 5:30,1.68,155.85,21.6,96.66,955.43,0.5335
2021/9/18 5:45,1.7,145.05,21.53,96.79,955.44,0.528
2021/9/18 6:00,1.58,134.46,21.45,96.93,955.46,0.3982
2021/9/18 6:15,1.7,129.01,21.55,96.97,955.6,0.3652
2021/9/18 6:30,1.27,124.69,21.68,96.99,955.76,0.4862
2021/9/18 6:45,1.38,120.62,21.82,97.01,955.92,0.33
2021/9/18 7:00,1.37,116.8,21.95,97.03,956.08,0.4103
2021/9/18 7:15,1.74,117.09,22.46,95.48,956.13,0.4994
2021/9/18 7:30,2.2,168.41,22.77,92.82,956.18,0.5445
2021/9/18 7:45,1.63,169.08,23.33,91,956.22,0.4092
2021/9/18 8:00,1.45,169.95,23.9,89.17,956.26,0.3938
2021/9/18 8:15,1.6,173.13,24.32,87.9,956.35,0.1881
2021/9/18 8:30,1.81,177.1,24.71,86.73,956.44,0.4345
2021/9/18 8:45,2.04,181.48,25.11,85.56,956.53,0.1727
2021/9/18 9:00,2.39,186.29,25.5,84.39,956.62,0.0913
2021/9/18 9:15,3.55,186.44,25.86,83.24,956.63,0.0836
2021/9/18 9:30,4.51,185.61,26.22,82.08,956.63,1.7457
2021/9/18 9:45,4.07,184.78,26.57,80.93,956.64,2.5927
2021/9/18 10:00,4.91,183.95,26.92,79.77,956.64,5.9631
2021/9/18 10:15,4.71,185.52,27.25,78.53,956.63,6.105
2021/9/18 10:30,4.59,187.25,27.58,77.28,956.63,5.5506
2021/9/18 10:45,4.14,188.7,27.91,76.02,956.62,4.3857
2021/9/18 11:00,4.49,189.93,28.24,74.77,956.61,4.6937
2021/9/18 11:15,4.94,192.56,28.51,73.47,956.48,5.5495
2021/9/18 11:30,5.02,195.14,28.78,72.16,956.32,6.8354
2021/9/18 11:45,4.87,197.38,29.04,70.85,956.16,7.3612
2021/9/18 12:00,5.97,199.35,29.31,69.55,956,14.6036
2021/9/18 12:15,5.88,200.86,29.5,68.51,955.72,14.9688
2021/9/18 12:30,5.21,202.3,29.67,67.53,955.42,9.4534
2021/9/18 12:45,5.36,203.73,29.85,66.55,955.12,9.5722
2021/9/18 13:00,6.08,205.14,30.02,65.56,954.82,14.2549
2021/9/18 13:15,5.72,205.3,30.13,65.06,954.64,12.6918
2021/9/18 13:30,5.83,205.21,30.22,64.64,954.49,13.4046
2021/9/18 13:45,6.41,205.13,30.32,64.23,954.33,18.7363
2021/9/18 14:00,6.7,205.04,30.41,63.82,954.18,22.8899
2021/9/18 14:15,7.06,204.14,30.38,63.98,954.09,23.5884
2021/9/18 14:30,6.92,203.09,30.32,64.25,954.03,26.9632
2021/9/18 14:45,7.46,202.05,30.26,64.52,953.96,33.5632
2021/9/18 15:00,7.53,201.03,30.2,64.79,953.89,31.5161
2021/9/18 15:15,6.37,197.66,30.19,64.91,953.77,18.975
2021/9/18 15:30,6.41,193.86,30.18,65.01,953.65,20.6624
2021/9/18 15:45,6.72,190.13,30.18,65.11,953.52,23.3024
2021/9/18 16:00,6.13,186.5,30.17,65.21,953.39,15.5507
2021/9/18 16:15,5.77,184.73,30.04,65.85,953.31,12.3464
2021/9/18 16:30,4.84,183.37,29.89,66.59,953.24,5.9818
2021/9/18 16:45,4.87,182.05,29.74,67.33,953.16,8.2368
2021/9/18 17:00,4.75,180.77,29.59,68.07,953.09,6.1094
2021/9/18 17:15,5.05,180.07,29.18,70.46,953.15,9.1828
2021/9/18 17:30,4.98,179.51,28.73,73.19,953.23,8.0553
2021/9/18 17:45,5.07,179,28.28,75.92,953.31,8.7967
2021/9/18 18:00,5,178.52,27.83,78.65,953.39,7.491
2021/9/18 18:15,5.12,175.98,27.24,80.89,953.55,7.4063
2021/9/18 18:30,4.89,173.22,26.63,83.03,953.73,6.3844
2021/9/18 18:45,4.63,170.67,26.01,85.17,953.91,5.071
2021/9/18 19:00,4.37,168.31,25.4,87.31,954.09,5.9961
2021/9/18 19:15,4.85,167.41,25.14,88.31,954.23,7.5515
2021/9/18 19:30,4.71,166.75,24.96,89.09,954.36,5.8025
2021/9/18 19:45,4.29,166.07,24.77,89.86,954.5,3.6872
2021/9/18 20:00,4.79,165.35,24.58,90.63,954.63,5.2701
2021/9/18 20:15,4.64,166.03,24.51,90.89,954.68,4.8906
2021/9/18 20:30,4.68,166.97,24.45,91.04,954.71,6.2183
2021/9/18 20:45,4.42,167.89,24.4,91.2,954.74,5.401
2021/9/18 21:00,4.15,168.79,24.35,91.35,954.77,4.1063
2021/9/18 21:15,4.38,168.71,24.28,91.66,954.95,4.7883
2021/9/18 21:30,4.4,168.45,24.2,91.99,955.16,5.1238
2021/9/18 21:45,4.26,168.2,24.12,92.32,955.36,6.1996
2021/9/18 22:00,4.31,167.96,24.04,92.65,955.57,6.7837
2021/9/18 22:15,4.01,166.3,24.03,92.65,955.66,7.2578
2021/9/18 22:30,4.5,164.13,24.03,92.57,955.75,10.0826
2021/9/18 22:45,4.67,161.94,24.03,92.49,955.85,10.7129
2021/9/18 23:00,4.71,160.04,24.03,92.41,955.94,10.3928
2021/9/18 23:15,5.09,159.72,24,92.51,955.95,8.712
2021/9/18 23:30,4.81,160.14,23.97,92.67,955.93,7.1478
2021/9/18 23:45,4.35,160.54,23.94,92.83,955.91,4.8543
2021/9/19 0:00,4.21,160.94,23.91,92.98,955.89,5.0215
2021/9/19 0:15,4.61,161.81,23.81,93.51,955.74,6.2172
2021/9/19 0:30,4.41,162.82,23.69,94.11,955.55,6.4889
2021/9/19 0:45,4.31,163.85,23.58,94.72,955.37,6.8827
2021/9/19 1:00,4.63,164.92,23.46,95.32,955.18,9.9704
2021/9/19 1:15,4.77,165.21,23.38,95.7,955.11,10.8108
2021/9/19 1:30,5.24,165.35,23.3,96.03,955.07,12.9272
2021/9/19 1:45,5.95,165.49,23.22,96.36,955.03,16.1249
2021/9/19 2:00,6.31,165.64,23.14,96.69,954.99,18.8331
2021/9/19 2:15,6.87,166.05,23.08,96.93,954.96,26.2669
2021/9/19 2:30,6.89,166.53,23.02,97.16,954.92,25.3528
2021/9/19 2:45,6.74,167.02,22.96,97.39,954.9,24.4915
2021/9/19 3:00,5.95,167.51,22.9,97.62,954.86,16.258
2021/9/19 3:15,5.63,168.75,22.86,97.85,954.87,14.3187
2021/9/19 3:30,5.84,170.18,22.83,98.08,954.89,15.9566
2021/9/19 3:45,5.95,171.66,22.8,98.31,954.91,17.8343
2021/9/19 4:00,5.9,173.18,22.77,98.54,954.93,19.0993
2021/9/19 4:15,5.91,173.35,22.75,98.76,954.99,20.1245
2021/9/19 4:30,6.01,173.24,22.72,98.97,955.06,19.6966
2021/9/19 4:45,6.1,173.12,22.7,99.18,955.14,23.243
2021/9/19 5:00,6.22,172.99,22.67,99.39,955.21,21.5281
2021/9/19 5:15,6.58,173.3,22.77,98.94,955.27,23.4454
2021/9/19 5:30,5.87,173.71,22.9,98.36,955.33,19.9771
2021/9/19 5:45,6.04,174.13,23.02,97.78,955.38,22.5643
2021/9/19 6:00,6.2,174.57,23.15,97.2,955.44,24.5322
2021/9/19 6:15,6.21,174.38,23.16,97.15,955.59,21.2212
2021/9/19 6:30,5.75,174.05,23.15,97.21,955.75,18.2897
2021/9/19 6:45,6,173.71,23.13,97.28,955.92,18.4019
2021/9/19 7:00,5.83,173.36,23.12,97.34,956.08,15.0216
2021/9/19 7:15,5.75,174.9,23.16,97.33,956.19,16.6925
2021/9/19 7:30,5.98,176.66,22.04,97.59,956.58,14.9699
2021/9/19 7:45,6.14,176.73,22.6,96.45,956.63,16.0413
2021/9/19 8:00,6.28,176.81,23.17,95.31,956.68,16.1381
2021/9/19 8:15,6.43,180.27,23.54,94.39,956.73,19.1928
2021/9/19 8:30,5.76,184.49,23.87,93.52,956.77,13.5267
2021/9/19 8:45,5.39,188.78,24.21,92.65,956.82,10.8339
2021/9/19 9:00,4.99,193.08,24.54,91.78,956.86,7.953
2021/9/19 9:15,4.79,196.69,24.86,90.61,956.92,6.3833
2021/9/19 9:30,4.64,200.17,25.18,89.37,956.98,6.3657
2021/9/19 9:45,5.31,203.61,25.5,88.13,957.05,12.8205
2021/9/19 10:00,6.2,206.99,25.82,86.9,957.11,15.0876
2021/9/19 10:15,5.79,208.14,26.11,85.81,957.01,13.376
2021/9/19 10:30,6.09,208.84,26.41,84.76,956.88,14.8181
2021/9/19 10:45,6.42,209.52,26.7,83.71,956.74,23.3574
2021/9/19 11:00,5.73,210.2,26.99,82.66,956.61,13.5938
2021/9/19 11:15,5.41,211.07,27.18,81.92,956.49,8.9012
2021/9/19 11:30,5.63,211.99,27.34,81.24,956.38,10.9263
2021/9/19 11:45,6.09,212.92,27.5,80.56,956.26,14.6454
2021/9/19 12:00,6.23,213.86,27.66,79.88,956.15,16.8322
2021/9/19 12:15,6.28,215.05,27.78,79.29,955.94,17.2634
2021/9/19 12:30,6.55,216.35,27.89,78.72,955.72,17.49
2021/9/19 12:45,6.45,217.73,28,78.15,955.49,18.0224
2021/9/19 13:00,6.69,219.2,28.11,77.58,955.27,17.897
2021/9/19 13:15,6.21,218.13,28.2,77.13,955.07,15.8796
2021/9/19 13:30,6.68,216.39,28.28,76.69,954.88,20.493
2021/9/19 13:45,6.92,214.54,28.36,76.26,954.68,22.7161
2021/9/19 14:00,6.95,212.57,28.45,75.83,954.49,20.5546
2021/9/19 14:15,7.13,210.51,28.55,75.22,954.33,25.9072
2021/9/19 14:30,6.62,208.21,28.67,74.57,954.18,21.3466
2021/9/19 14:45,7.12,205.61,28.78,73.93,954.02,23.6742
2021/9/19 15:00,6.86,202.65,28.89,73.28,953.87,22.6578
2021/9/19 15:15,6.32,199.37,28.98,72.57,953.72,18.5878
2021/9/19 15:30,6.22,196.47,29.06,71.85,953.57,14.355
2021/9/19 15:45,7,193.95,29.14,71.12,953.42,19.3094
2021/9/19 16:00,6.98,191.75,29.22,70.4,953.27,19.052
2021/9/19 16:15,6.32,190.73,29.18,70.4,953.24,14.9809
2021/9/19 16:30,6.13,190,29.12,70.55,953.22,16.7321
2021/9/19 16:45,6.66,189.34,29.05,70.69,953.21,20.6613
2021/9/19 17:00,6.63,188.75,28.99,70.84,953.19,19.8363
2021/9/19 17:15,6.5,186.65,28.71,72.67,953.26,19.3017
2021/9/19 17:30,6.39,184.21,28.38,74.85,953.34,18.2391
2021/9/19 17:45,5.96,181.74,28.06,77.02,953.42,13.1527
2021/9/19 18:00,5.72,179.25,27.73,79.2,953.5,9.9946
2021/9/19 18:15,5.89,177.9,27.08,81.74,953.74,14.3297
2021/9/19 18:30,6.55,176.82,26.36,84.35,954.01,20.4171
2021/9/19 18:45,6,175.78,25.63,86.96,954.28,13.8732
2021/9/19 19:00,5.78,174.79,24.91,89.57,954.55,15.3219
2021/9/19 19:15,6.53,177.1,24.64,90.64,954.74,19.9507
2021/9/22 10:00,2.6,84.24,28,71.88,957.07,0.4389
2021/9/22 10:15,2.8,91.38,28.33,70.64,957.15,0.4488
2021/9/22 10:30,3.16,102.85,28.64,69.47,957.22,0.3762
2021/9/22 10:45,3.03,117.42,28.94,68.3,957.29,0.4686
2021/9/22 11:15,3.04,142.39,29.48,66.27,957.24,0.1782
2021/9/22 11:30,3.61,147.35,29.7,65.46,957.08,0.9339
2021/9/22 11:45,3.94,151.05,29.92,64.66,956.92,1.9734
2021/9/22 12:00,4.37,153.88,30.13,63.85,956.76,2.5102
2021/9/22 12:15,4.59,160.75,30.3,63.17,956.43,5.3185
2021/9/22 12:30,4.61,168.78,30.46,62.51,956.08,4.015
2021/9/22 12:45,4.68,176.81,30.62,61.86,955.72,5.4538
2021/9/22 13:00,4.5,184.57,30.78,61.2,955.37,4.6508
2021/9/22 13:15,4.67,187.58,30.9,60.68,955.15,4.807
2021/9/22 13:30,5.35,190.1,31.02,60.19,954.95,6.446
2021/9/22 13:45,4.61,193.19,31.13,59.7,954.76,3.9138
2021/9/22 14:00,4.59,197.03,31.24,59.21,954.56,3.5629
2021/9/22 14:15,4.47,192.77,31.22,59.41,954.4,4.2889
2021/9/22 14:30,4.23,187.75,31.18,59.75,954.25,2.5113
2021/9/22 14:45,4.09,183.75,31.13,60.09,954.1,2.4761
2021/9/22 15:00,4.05,162.19,31.09,60.43,953.95,1.4674
2021/9/22 15:15,4.21,172.03,30.91,61.2,953.93,1.6742
2021/9/22 15:30,3.25,161.05,30.71,62.05,953.94,0.3454
2021/9/22 15:45,3.44,149.03,30.51,62.91,953.96,0.4422
2021/9/22 16:00,2.85,136.93,30.3,63.76,953.97,0.6512
2021/9/22 16:15,3.52,132.81,30.09,64.44,953.94,0.2948
2021/9/22 16:30,3.84,130.74,29.87,65.09,953.91,1.1572
2021/9/22 16:45,3.9,129.09,29.65,65.74,953.87,1.9943
2021/9/22 17:00,3.56,127.74,29.44,66.39,953.84,0.9812
2021/9/22 17:15,3.52,125.74,28.99,70.1,953.89,1.4751
2021/9/22 17:30,3.62,123.43,28.51,74.43,953.96,1.4531
2021/9/22 17:45,3.03,120.95,28.02,78.75,954.03,0.341
2021/9/22 18:00,3.23,118.27,27.53,83.07,954.1,0.1628
2021/9/22 18:15,3.11,117.92,27.02,84.09,954.27,0.4081
2021/9/22 18:30,3.29,118.02,26.5,84.46,954.47,4.5386
2021/9/22 18:45,3.28,118.09,25.98,84.82,954.66,4.1591
2021/9/22 19:00,3.81,118.15,25.46,85.19,954.86,2.6125
2021/9/22 19:15,3.99,125.68,25.25,85.69,955.02,4.6057
2021/9/22 19:30,4.1,133.21,25.1,86.22,955.18,5.2877
2021/9/22 19:45,4.06,139.3,24.95,86.75,955.34,5.7651
2021/9/22 20:00,4.07,144.23,24.8,87.28,955.5,7.5823
2021/9/22 20:15,4.01,147.88,24.66,87.88,955.62,4.6893
2021/9/22 20:30,4.44,150.8,24.51,88.48,955.72,4.8675
2021/9/22 20:45,4.48,153.22,24.36,89.09,955.83,5.9532
2021/9/22 21:00,4.59,155.25,24.21,89.7,955.93,7.1885
2021/9/22 21:15,4.02,155.78,24.09,90.13,956.08,5.4978
2021/9/22 21:30,4.26,156.03,23.98,90.53,956.24,7.0334
2021/9/22 21:45,4.35,156.25,23.86,90.93,956.4,7.2215
2021/9/22 22:00,3.68,156.46,23.75,91.33,956.56,3.9413
2021/9/22 22:15,3.3,156.54,23.72,91.42,956.61,2.046
2021/9/22 22:30,3.47,156.81,23.65,91.57,956.75,2.3507
2021/9/22 22:45,3.82,157.06,23.59,91.72,956.89,1.7292
2021/9/22 23:00,3.48,157.31,23.52,91.87,957.03,1.3882
2021/9/22 23:15,3.47,157.86,23.45,92.06,957.14,1.8788
2021/9/22 23:30,4.09,159.95,23.36,92.46,957.11,2.1505
2021/9/22 23:45,3.92,162.07,23.27,92.86,957.08,2.4618
2021/9/23 0:00,3.85,164.21,23.18,93.26,957.05,2.6081
2021/9/23 0:15,4.31,166.32,23.09,93.67,957.02,1.969
2021/9/23 0:30,3.94,168.18,22.98,94.08,956.94,1.8689
2021/9/23 0:45,3.78,170.17,22.87,94.49,956.86,0.7425
2021/9/23 1:00,3.34,172.31,22.76,94.9,956.78,0.2662
2021/9/23 1:15,2.4,174.51,22.66,95.28,956.72,0.275
2021/9/23 1:30,2.24,176.3,22.58,95.43,956.77,0.5577
2021/9/23 1:45,2.48,178.37,22.5,95.59,956.82,0.3949
2021/9/23 2:00,2.58,180.8,22.42,95.75,956.88,0.33
2021/9/23 2:15,2.33,183.21,22.34,95.91,956.93,0.4323
2021/9/23 2:30,2.3,183.62,22.29,96.09,956.97,0.3762
2021/9/23 2:45,2.61,184.05,22.24,96.27,957.01,0.2816
2021/9/23 3:00,2.49,184.52,22.18,96.45,957.05,0.8745
2021/9/23 3:15,2.46,184.63,22.12,96.62,957.1,0.8008
2021/9/23 3:30,2.46,182.68,22.02,96.74,957.12,1.9569
2021/9/23 3:45,3.18,180.46,21.92,96.85,957.15,3.0294
2021/9/23 4:00,3.49,177.89,21.82,96.97,957.19,2.772
2021/9/23 4:15,3.2,175.25,21.72,97.12,957.22,1.6115
2021/9/23 4:30,2.8,174.13,21.66,97.44,957.26,0.9614
2021/9/23 4:45,2.87,172.95,21.6,97.76,957.31,1.7193
2021/9/23 5:00,3.47,171.73,21.54,98.08,957.35,2.4079
2021/9/23 5:15,3.24,170.16,21.48,98.37,957.41,1.4894
2021/9/23 5:30,2.85,167.1,21.41,98.5,957.51,0.8327
2021/9/23 5:45,2.64,164.1,21.34,98.64,957.61,0.8426
2021/9/23 6:00,2.48,161.19,21.28,98.77,957.71,0.3311
2021/9/23 6:15,2.42,158.47,21.24,98.9,957.82,0.506
2021/9/23 6:30,2.29,156.38,21.34,98.99,957.97,0.6677
2021/9/23 6:45,2.21,154.49,21.45,99.09,958.11,0.3399
2021/9/23 7:00,2.27,152.77,21.55,99.19,958.26,0.0913
2021/9/23 7:15,2.24,151.38,21.73,99.05,958.39,0.066
2021/9/23 7:30,2.51,150.93,22.28,97.74,958.47,0.3014
2021/9/23 7:45,2.09,162.76,23.04,90.44,958.81,0.1452
2021/9/23 8:00,1.87,163.38,23.67,88.32,958.91,0.1595
2021/9/23 8:15,3.22,164.31,24.25,86.36,959,4.8609
2021/9/23 8:30,7.26,165.63,24.63,85.18,959.04,14.5959
2021/9/23 8:45,5.57,166.87,25.01,83.99,959.08,2.3914
2021/9/23 9:00,3.8,168.03,25.39,82.81,959.12,3.2417
2021/9/23 9:15,3.36,169.43,25.77,81.59,959.17,2.354
2021/9/23 9:30,3.57,172.46,26.11,80.2,959.24,4.0491
2021/9/23 9:45,3.52,175.72,26.45,78.82,959.31,4.7135
2021/9/23 10:00,3.94,179.2,26.79,77.43,959.38,2.211
2021/9/23 10:15,3.45,182.85,27.14,76.05,959.44,0.9559
2021/9/23 10:30,3.98,186.23,27.48,74.69,959.47,3.8027
2021/9/23 10:45,4.09,189.4,27.82,73.32,959.49,4.4385
2021/9/23 11:00,4.48,192.37,28.16,71.96,959.51,4.796
2021/9/23 11:15,4.03,195.06,28.48,70.61,959.5,4.5573
2021/9/23 11:30,4.11,197.24,28.75,69.38,959.32,1.7369
2021/9/23 11:45,3.55,199.42,29.01,68.12,959.14,3.0195
2021/9/23 12:00,3.63,201.54,29.28,66.88,958.96,3.1339
2021/9/23 12:15,3.8,203.43,29.52,65.75,958.76,1.3024
2021/9/23 12:30,3.41,204.38,29.64,65.24,958.45,0.0473
2021/9/23 12:45,3.39,205.29,29.77,64.73,958.14,0.0957
2021/9/23 13:00,3.87,206.15,29.89,64.22,957.83,1.7325
2021/9/23 13:15,4.05,206.98,30,63.77,957.55,0.1694
2021/9/23 13:30,3.38,208.09,30.04,63.59,957.45,0.7238
2021/9/23 13:45,3.33,209.97,30.09,63.4,957.34,0.3509
2021/9/23 14:00,3.79,213.86,30.13,63.22,957.24,0.6336
2021/9/23 14:15,3.23,222.71,30.2,62.9,957.11,0.9097
2021/9/23 14:30,3.59,224.42,30.36,61.91,956.88,0.2431
2021/9/23 14:45,4.27,226.86,30.52,60.92,956.65,11.0066
2021/9/23 15:00,5.35,230.64,30.68,59.93,956.42,1.628
2021/9/23 15:15,3.07,232.04,30.83,59.02,956.21,0.5093
2021/9/23 15:30,2.46,217.35,30.9,58.55,956.11,0.1045
2021/9/23 15:45,2.74,209.95,30.97,58.07,956.01,0.4125
2021/9/23 16:00,2.19,205.62,31.04,57.6,955.91,0.8767
2021/9/23 16:15,2.65,198.89,31.03,57.55,955.82,0.8822
2021/9/23 16:30,1.51,176.72,30.64,59.61,955.83,0.8679
2021/9/23 16:45,1.59,162.04,30.24,61.68,955.84,0.8789
2021/9/23 17:00,2.43,152.74,29.84,63.75,955.85,0.2893
2021/9/23 17:15,3.6,143.84,29.45,65.93,955.86,0.11
2021/9/23 17:30,2.48,124.14,29.07,68.66,955.85,0.5357
2021/9/23 17:45,2.58,109.69,28.7,71.4,955.84,0.7128
2021/9/23 18:00,2.85,99.81,28.32,74.13,955.83,1.441
2021/9/23 18:15,2.78,94.97,27.9,76.71,955.85,1.7963
2021/9/23 18:30,2.99,100.54,27.25,78.49,956.06,0.6435
2021/9/23 18:45,3.04,105.44,26.6,80.27,956.26,0.341
2021/9/23 19:00,2.65,109.71,25.95,82.06,956.46,0.4686
2021/9/23 19:15,2.23,114.17,25.39,83.64,956.67,6.1567
2021/9/23 19:30,5.25,121.46,25.26,84.27,956.88,32.0628
2021/9/23 22:00,5.015,127.02,24.685,86.575,957.635,1.4344
2021/9/23 22:15,4.78,132.58,24.11,88.88,958.39,2.7104
2021/9/23 22:30,3.47,132.22,23.99,89.37,958.45,1.9811
2021/9/23 22:45,3.23,131.84,23.87,89.88,958.52,0.5511
2021/9/23 23:00,2.23,131.45,23.74,90.4,958.58,0.5577
2021/9/23 23:15,2.53,132.82,23.59,91.06,958.61,0.6633
2021/9/23 23:30,2.59,134.69,23.44,91.77,958.64,0.4719
2021/9/23 23:45,1.97,136.63,23.28,92.48,958.67,0.5071
2021/9/24 0:00,1.68,138.63,23.12,93.18,958.7,0.561
2021/9/24 0:15,1.84,140.09,23.01,93.55,958.64,0.5676
2021/9/24 0:30,2.9,141.48,22.91,93.82,958.55,0.0231
2021/9/24 0:45,2.85,142.94,22.82,94.1,958.47,0.1386
2021/9/24 1:00,2.32,144.48,22.72,94.38,958.38,0.4037
2021/9/24 1:15,2.13,147.32,22.66,94.54,958.34,0.3135
2021/9/24 1:30,2.23,150.49,22.61,94.67,958.32,0.352
2021/9/24 1:45,1.69,153.64,22.55,94.8,958.3,0.506
2021/9/24 2:00,1.62,156.77,22.5,94.92,958.27,0.5313
2021/9/24 2:15,1.52,158.53,22.43,95.12,958.32,0.5621
2021/9/24 2:30,1.53,159.99,22.36,95.33,958.38,0.4807
2021/9/24 2:45,1.55,161.51,22.29,95.54,958.44,0.4268
2021/9/24 3:00,1.44,163.08,22.21,95.75,958.5,0.4114
2021/9/24 3:15,1.66,164.85,22.13,95.95,958.51,0.2387
2021/9/24 3:30,1.61,166.74,22.03,96.15,958.52,0.1012
2021/9/24 3:45,1.65,168.75,21.94,96.35,958.52,0.1243
2021/9/24 4:00,1.7,170.87,21.85,96.55,958.53,0.2266
2021/9/24 4:15,1.84,170.46,21.76,96.73,958.57,0.1903
2021/9/24 4:30,1.8,169.38,21.66,96.9,958.62,0.2519
2021/9/24 4:45,1.91,168.24,21.57,97.08,958.68,0.0902
2021/9/24 5:00,1.47,167.05,21.48,97.25,958.73,0.3982
2021/9/24 5:15,1.5,165.91,21.43,97.3,958.8,0.4103
2021/9/24 5:30,1.64,164.61,21.39,97.32,958.87,0.4642
2021/9/24 5:45,1.32,163.04,21.35,97.34,958.94,0.4675
2021/9/24 6:00,1.61,161.13,21.32,97.36,959.02,0.4939
2021/9/24 6:15,1.45,157.09,21.34,97.52,959.19,0.4664
2021/9/24 6:30,1.3,152.33,21.39,97.72,959.38,0.473
2021/9/24 6:45,1.6,147.28,21.43,97.93,959.58,0.4752
2021/9/24 7:00,1.96,142.12,21.47,98.13,959.77,0.4851
2021/9/24 7:15,1.64,140.11,22.01,96.62,959.87,0.4521
2021/9/24 7:30,1.53,153.64,22.53,93.81,960.2,0.4532
2021/9/24 7:45,1.85,162.97,23.14,91.12,960.41,0.3894
2021/9/24 8:00,2.11,162.31,23.86,88.97,960.45,0.3498
2021/9/24 8:15,1.81,164.69,24.38,87,960.5,0.3003
2021/9/24 8:30,1.64,167.59,24.85,85.07,960.54,0.2739
2021/9/24 8:45,1.66,170.21,25.32,83.14,960.59,0.143
2021/9/24 9:00,2.06,172.6,25.79,81.22,960.63,0.0583
2021/9/24 9:15,2.18,172.91,26.18,79.3,960.63,0.0176
2021/9/24 9:30,2.03,172.72,26.55,77.4,960.61,0.011
2021/9/24 9:45,1.74,172.53,26.94,75.44,960.59,0.3597
2021/9/24 10:00,2.2,172.32,27.32,73.52,960.57,0.4763
2021/9/24 10:15,2.34,173.32,27.67,71.78,960.48,0.3641
2021/9/24 10:30,2.67,174.49,28.01,70.08,960.38,0.3146
2021/9/24 10:45,4.05,175.59,28.35,68.38,960.27,1.9107
2021/9/24 11:00,3.33,176.63,28.69,66.68,960.17,0.5126
2021/9/24 11:15,3.29,178.14,29,65.09,960.11,0.0605
2021/9/24 11:30,3.12,179.79,29.3,63.53,960.05,0.3179
2021/9/24 11:45,3.43,181.47,29.61,61.97,960,0.4279
2021/9/24 12:00,3.51,183.21,29.91,60.39,959.95,0.5379
2021/9/24 12:15,3.48,183.73,30.15,59.13,959.67,0.5918
2021/9/24 12:30,3.9,184.01,30.38,57.92,959.34,1.5741
2021/9/24 12:45,4.01,184.29,30.61,56.72,959.02,2.7852
2021/9/24 13:00,4.01,184.56,30.84,55.52,958.69,2.5432
2021/9/24 13:15,3.97,185.33,31.01,54.74,958.49,1.4498
2021/9/24 13:30,3.82,186.27,31.16,54.04,958.31,1.4388
2021/9/24 13:45,3.65,187.3,31.31,53.34,958.13,0.7711
2021/9/24 14:00,3.69,188.45,31.46,52.65,957.95,1.3728
2021/9/24 14:15,4.18,188.56,31.56,52.21,957.75,2.8413
2021/9/24 14:30,3.52,188.42,31.65,51.82,957.55,0.9823
2021/9/24 14:45,3.45,188.26,31.74,51.43,957.35,1.1451
2021/9/24 15:00,3.84,188.07,31.83,51.04,957.14,2.4695
2021/9/24 15:15,3.06,187.52,31.86,50.85,956.9,0.4719
2021/9/24 15:30,3.36,186.96,31.88,50.69,956.66,0.2552
2021/9/24 15:45,3.09,186.44,31.9,50.53,956.41,0.4455
2021/9/24 16:00,3.66,185.97,31.93,50.37,956.16,0.9614
2021/9/24 16:15,3.32,184.43,31.88,50.72,956.02,0.836
2021/9/24 16:30,2.81,182.83,31.81,51.18,955.91,0.6809
2021/9/24 16:45,2.35,181.37,31.75,51.64,955.79,0.7106
2021/9/24 17:00,2.57,180.04,31.68,52.1,955.68,0.5511
2021/9/24 17:15,2.66,179.7,31.1,55.75,955.67,0.715
2021/9/24 17:30,2.29,179.56,30.41,60.02,955.68,0.6886
2021/9/24 17:45,2.09,179.42,29.72,64.3,955.69,0.8382
2021/9/24 18:00,2.82,179.3,29.03,68.58,955.7,0.1331
2021/9/24 18:15,3.55,176.11,28.37,69.63,955.86,0.3179
2021/9/24 18:30,4.58,172.89,27.71,70.05,956.04,3.8753
2021/9/24 18:45,4.72,170.2,27.05,70.46,956.23,4.6299
2021/9/24 19:00,4.4,167.91,26.39,70.87,956.42,4.6211
2021/9/24 19:15,4.01,165.62,26.05,71.86,956.55,2.6752
2021/9/24 19:30,4.24,163.57,25.78,72.99,956.67,4.5276
2021/9/24 19:45,4.49,161.85,25.5,74.11,956.8,5.6375
