date,fact_v,fact_d,fact_t,fact_w,fact_p,OT
2021/2/15 8:15,1.9,147.4,18.0,77.7,996.1,3.68478
2021/2/15 8:30,1.8,149.7,18.7,75.4,1004.9,1.47391
2021/2/15 8:45,1.6,149.6,19.1,72.8,997.0,0.468972
2021/2/15 9:00,1.8,150.8,19.6,70.4,991.9,0.200988
2021/2/15 9:15,1.9,156.0,20.4,69.5,1006.7,0.0
2021/2/15 9:30,2.2,161.3,20.8,67.1,1002.1,0.0
2021/2/15 9:45,2.3,160.5,21.1,64.4,990.7,0.0
2021/2/15 10:00,2.7,165.1,21.8,64.4,1006.8,0.0
2021/2/15 10:15,2.7,163.6,21.8,62.5,991.5,0.267984
2021/2/15 10:30,3.1,169.3,22.5,62.5,1007.9,1.27292
2021/2/15 10:45,3.2,167.8,22.4,60.6,993.0,2.67984
2021/2/15 11:00,3.5,170.5,23.2,60.5,1009.1,2.14387
2021/2/15 11:15,3.8,171.3,23.5,59.4,1006.5,3.21581
2021/2/15 11:30,3.8,169.8,23.7,58.3,1003.7,1.94288
2021/2/15 11:45,3.8,169.4,24.0,57.1,1000.2,1.94288
2021/2/15 12:00,4.0,171.6,24.3,56.5,1007.6,3.21581
2021/2/15 12:15,4.4,169.1,24.1,54.7,992.6,4.82371
2021/2/15 12:30,4.3,168.6,24.1,54.5,988.6,5.42668
2021/2/15 12:45,4.6,172.7,24.6,54.5,1006.6,6.43162
2021/2/15 13:00,4.5,171.1,24.6,54.0,997.3,8.3075
2021/2/15 13:15,4.6,173.5,24.9,53.5,1005.8,9.71442
2021/2/15 13:30,5.0,173.6,24.8,51.9,993.9,7.23557
2021/2/15 13:45,5.0,174.5,24.9,50.9,993.3,12.0593
2021/2/15 14:00,5.4,175.5,24.9,49.9,993.4,14.4711
2021/2/15 14:15,5.6,176.4,25.0,51.1,998.5,18.9599
2021/2/15 14:30,5.4,177.1,25.0,51.3,1001.5,16.414
2021/2/15 14:45,5.7,175.4,24.6,51.8,991.7,19.6968
2021/2/15 15:00,5.3,177.0,24.7,52.3,1000.5,21.0367
2021/2/15 15:15,5.3,177.0,24.6,53.3,1000.8,21.2377
2021/2/15 15:30,5.4,177.3,24.6,54.4,1002.3,18.2899
2021/2/15 15:45,5.1,175.6,24.4,55.2,998.5,21.2377
2021/2/15 16:00,5.3,175.9,24.2,56.0,994.5,20.0318
2021/2/15 16:15,5.1,179.6,23.8,56.9,992.7,22.1087
2021/2/15 16:30,4.9,182.5,23.8,59.5,1003.3,26.0614
2021/2/15 16:45,5.1,186.1,23.4,60.4,1001.2,26.9324
2021/2/15 17:00,5.5,187.6,22.8,61.5,987.5,29.4112
2021/2/15 17:15,5.5,194.8,22.6,63.3,999.0,29.0093
2021/2/15 17:30,6.2,199.3,22.1,64.4,1002.7,33.029
2021/2/15 17:45,6.6,202.0,21.6,65.3,1001.0,32.828
2021/2/15 18:00,6.7,199.3,20.9,66.4,987.5,34.7039
2021/2/15 18:15,6.7,202.1,20.8,68.4,1001.6,35.5749
2021/2/15 18:30,6.5,201.5,20.5,69.2,999.6,33.766
2021/2/15 18:45,6.9,200.5,19.9,69.8,994.3,30.2822
2021/2/15 19:00,6.7,199.9,19.6,71.0,996.4,28.0713
2021/2/15 19:15,6.4,196.6,19.2,71.5,989.8,26.9994
2021/2/15 19:30,6.4,196.3,19.0,73.5,1003.7,27.5354
2021/2/15 19:45,6.0,194.3,18.7,74.5,1003.8,28.5403
2021/2/15 20:00,6.0,191.8,18.2,74.9,995.7,24.9895
2021/2/15 20:15,5.6,192.9,17.9,75.9,996.3,23.4486
2021/2/15 20:30,5.8,195.6,17.7,77.6,1006.4,16.548
2021/2/15 20:45,5.3,193.7,17.3,77.9,996.4,11.3223
2021/2/15 21:00,5.1,193.0,17.0,78.0,997.9,6.7666
2021/2/15 21:15,5.0,192.3,16.8,79.1,999.6,2.94782
2021/2/15 21:30,5.3,187.2,16.4,79.2,988.2,2.21087
2021/2/15 21:45,4.9,186.8,16.4,80.9,996.7,2.34486
2021/2/15 22:00,4.8,185.4,16.2,81.2,1000.2,1.00494
2021/2/15 22:15,4.5,184.6,16.2,82.7,1006.9,0.66996
2021/2/15 22:30,4.4,181.3,16.1,82.6,1005.0,0.0
2021/2/15 22:45,4.5,179.1,15.9,83.1,998.8,0.0
2021/2/15 23:00,4.2,177.5,15.8,83.3,1001.0,0.0
2021/2/15 23:15,4.2,176.5,15.7,83.8,995.1,0.133992
2021/2/15 23:30,4.3,177.4,15.7,84.7,1005.8,1.07194
2021/2/15 23:45,4.3,174.4,15.4,84.2,989.1,2.67984
2021/2/16 0:00,4.1,177.7,15.6,85.8,1007.8,5.62766
2021/2/16 0:15,4.2,174.5,15.3,84.3,989.7,6.96758
2021/2/16 0:30,4.3,176.0,15.3,86.0,997.9,7.57055
2021/2/16 0:45,4.3,174.7,15.2,85.4,990.8,7.43656
2021/2/16 1:00,4.4,176.5,15.3,86.3,1001.0,4.42174
2021/2/16 1:15,4.2,174.5,15.3,86.3,1001.0,6.56561
2021/2/16 1:30,4.2,171.7,15.2,86.3,990.3,9.9824
2021/2/16 1:45,4.3,171.6,15.3,86.8,995.4,16.682
2021/2/16 2:00,4.3,173.5,15.4,87.8,1006.8,20.8358
2021/2/16 2:15,4.5,168.3,15.1,86.1,988.2,28.4063
2021/2/16 2:30,4.6,169.6,15.4,87.8,994.5,28.9423
2021/2/16 2:45,4.1,168.0,15.3,87.5,990.8,25.1905
2021/2/16 3:00,4.1,168.2,15.3,87.6,992.6,23.3816
2021/2/16 3:15,4.5,170.2,15.6,88.6,1004.1,23.9176
2021/2/16 3:30,4.4,168.6,15.5,87.8,994.6,24.5875
2021/2/16 3:45,4.3,170.5,15.7,88.8,1005.9,26.2624
2021/2/16 4:00,4.6,170.2,15.7,88.6,1003.9,27.7363
2021/2/16 4:15,4.7,169.9,15.7,89.5,1002.5,31.1531
2021/2/16 4:30,4.5,170.7,15.9,89.9,1007.8,38.4557
2021/2/16 4:45,4.6,168.1,15.6,89.5,992.8,40.7336
2021/2/16 5:00,4.4,170.2,15.8,90.7,1005.2,39.4606
2021/2/16 5:15,4.5,169.4,15.7,89.2,988.9,30.2152
2021/2/16 5:30,4.6,170.2,15.7,89.6,993.4,34.9719
2021/2/16 5:45,4.7,170.7,15.8,89.3,990.7,31.7561
2021/2/16 6:00,4.0,173.7,16.8,84.4,1002.2,31.9571
2021/2/16 6:15,4.3,173.0,16.7,83.5,992.0,35.7089
2021/2/16 6:30,4.2,175.4,17.0,84.7,1006.9,35.0389
2021/2/16 6:45,4.4,174.4,16.8,83.2,989.9,43.4804
2021/2/16 7:00,4.1,175.7,17.3,82.9,997.5,45.1553
2021/2/16 7:15,3.8,176.5,17.5,81.8,996.0,37.3168
2021/2/16 7:30,3.5,179.2,18.0,81.5,1006.6,27.4684
2021/2/16 7:45,3.1,178.2,18.0,79.2,990.3,24.3195
2021/2/16 8:00,2.7,180.5,18.7,78.2,1002.8,19.0269
2021/2/16 8:15,2.6,183.6,19.1,77.7,1008.9,18.7589
2021/2/16 8:30,2.5,181.1,19.1,74.6,995.1,17.7539
2021/2/16 8:45,2.6,185.7,19.6,74.3,1003.9,25.1235
2021/2/16 9:00,2.3,184.3,19.7,71.7,996.1,16.816
2021/2/16 9:15,2.3,182.3,20.0,70.7,995.9,2.54585
2021/2/16 9:30,2.3,179.9,20.4,70.0,999.7,0.602964
2021/2/16 9:45,2.0,179.7,20.7,68.9,998.5,0.0
2021/2/16 10:00,1.9,176.1,20.8,67.7,994.9,0.602964
2021/2/16 10:15,1.7,172.4,20.9,66.8,996.8,0.401976
2021/2/16 10:30,1.6,169.6,21.3,66.2,1003.5,0.33498
2021/2/16 10:45,1.4,163.0,21.3,65.0,999.9,0.468972
2021/2/16 11:00,1.2,156.9,21.5,65.4,1005.7,0.0
2021/2/16 11:15,1.2,147.1,21.5,66.5,1007.4,0.468972
2021/2/16 11:30,1.0,134.3,21.1,65.6,994.5,0.33498
2021/2/16 11:45,0.9,123.2,21.3,67.6,1009.5,0.133992
2021/2/16 12:00,1.0,114.0,21.1,67.0,1000.1,0.468972
2021/2/16 12:15,1.1,106.3,21.0,67.5,993.2,0.468972
2021/2/16 12:30,1.0,100.2,20.9,67.5,990.9,0.267984
2021/2/16 12:45,1.1,95.7,21.3,69.5,1006.6,0.468972
2021/2/16 13:00,1.2,89.3,20.9,68.5,991.7,0.33498
2021/2/16 13:15,1.5,89.3,20.8,69.5,991.4,0.0
2021/2/16 13:30,1.6,86.1,20.9,71.1,999.8,0.267984
2021/2/16 13:45,1.9,83.7,20.7,71.8,995.8,0.267984
2021/2/16 14:00,2.0,74.4,20.6,71.4,990.8,0.0
2021/2/16 14:15,2.4,66.0,20.9,71.0,998.6,0.0
2021/2/16 14:30,2.7,57.9,20.9,70.9,998.1,0.267984
2021/2/16 14:45,2.9,52.3,21.1,70.4,1005.3,0.267984
2021/2/16 15:00,3.4,39.9,20.6,70.8,995.6,0.0
2021/2/16 15:15,4.7,29.1,20.3,72.2,1001.9,1.07194
2021/2/16 15:30,6.2,21.8,19.4,72.3,989.4,7.63754
2021/2/16 15:45,7.0,17.9,19.0,73.8,996.2,15.945
2021/2/16 16:00,8.3,17.1,18.8,75.5,1006.0,36.1108
2021/2/16 16:15,8.6,18.0,18.6,73.8,996.6,64.6511
2021/2/16 16:30,8.7,20.0,18.5,73.0,1000.5,67.666
2021/2/16 16:45,8.4,20.8,18.3,71.4,992.0,84.08
2021/2/16 17:00,9.1,21.9,18.0,70.6,994.5,76.2414
2021/2/16 17:15,8.7,22.0,17.8,72.1,1001.7,89.7746
2021/2/16 17:30,9.4,21.0,17.4,72.9,998.3,89.4397
2021/2/16 17:45,9.5,21.1,17.2,74.4,1006.0,86.9608
2021/2/16 18:00,10.5,16.1,16.0,80.7,1008.5,91.7845
2021/2/16 18:15,11.0,15.1,16.0,79.8,1009.7,92.7225
2021/2/16 18:30,10.4,15.0,15.7,78.0,1001.2,90.3106
2021/2/16 18:45,10.7,14.1,15.7,77.5,1007.8,91.5835
2021/2/16 19:00,10.7,13.9,15.3,76.3,991.3,89.6406
2021/2/16 19:15,11.7,14.1,15.6,76.7,1010.6,92.3205
2021/2/16 19:30,11.6,14.0,15.4,75.2,1004.0,91.0476
2021/2/16 19:45,11.0,13.9,15.3,73.6,996.9,91.6505
2021/2/16 20:00,11.0,13.9,15.3,71.4,993.7,91.5165
2021/2/16 20:15,12.2,14.1,15.5,71.3,1006.5,88.9707
2021/2/16 20:30,11.3,14.0,15.4,70.1,1003.5,90.9806
2021/2/16 20:45,11.3,14.0,15.4,68.8,999.6,91.3825
2021/2/16 21:00,11.3,14.1,15.5,68.5,1009.7,91.1816
2021/2/16 21:15,11.7,14.0,15.3,67.1,1003.2,91.6505
2021/2/16 21:30,11.9,14.0,15.3,66.9,1002.2,90.7796
2021/2/16 21:45,11.6,14.0,15.2,66.0,1003.3,91.2486
2021/2/16 22:00,12.3,14.1,15.3,66.3,1007.6,90.1096
2021/2/16 22:15,11.6,14.0,15.1,65.9,1000.8,91.9185
2021/2/16 22:30,12.3,12.9,14.8,64.7,997.6,88.5017
2021/2/16 22:45,11.9,12.9,14.8,64.7,998.8,87.0278
2021/2/16 23:00,12.1,14.1,15.0,65.6,1011.8,88.2337
2021/2/16 23:15,12.1,14.0,14.9,64.1,1005.3,87.6308
2021/2/16 23:30,12.0,14.1,15.0,64.6,1011.9,88.0997
2021/2/16 23:45,11.7,14.0,14.9,63.9,1001.3,88.6357
2021/2/17 0:00,12.0,13.9,14.7,63.5,994.6,85.0849
2021/2/17 0:15,11.6,14.1,14.8,65.3,1006.5,80.4622
2021/2/17 0:30,12.3,13.9,14.5,64.5,993.7,80.7972
2021/2/17 0:45,12.5,14.1,14.6,65.3,1006.2,82.2711
2021/2/17 1:00,12.3,14.9,14.3,65.7,997.1,79.5243
2021/2/17 1:15,11.4,15.0,14.3,65.9,1001.2,82.4721
2021/2/17 1:30,11.4,15.9,14.1,66.4,993.6,87.8318
2021/2/17 1:45,12.0,16.0,14.1,66.9,1000.2,86.6928
2021/2/17 2:00,11.0,16.0,14.0,67.0,1002.4,91.1146
2021/2/17 2:15,11.9,17.0,13.9,68.0,1001.7,90.7796
2021/2/17 2:30,11.0,17.2,13.9,68.7,1012.0,89.3727
2021/2/17 2:45,10.8,17.8,13.7,67.4,992.7,90.0426
2021/2/17 3:00,11.2,18.0,13.7,68.0,1001.5,90.4446
2021/2/17 3:15,10.5,17.9,13.7,67.8,999.1,87.7648
2021/2/17 3:30,10.8,19.0,13.6,67.9,999.9,87.0948
2021/2/17 3:45,10.3,20.0,13.6,68.0,1002.0,88.1667
2021/2/17 4:00,11.1,21.2,13.7,68.6,1010.1,89.7746
2021/2/17 4:15,11.1,21.8,13.6,67.5,995.2,87.2958
2021/2/17 4:30,10.2,23.1,13.8,68.4,1009.3,89.5067
2021/2/17 4:45,10.1,23.0,13.7,68.0,1002.6,90.1766
2021/2/17 5:00,10.4,23.0,13.6,68.1,1005.0,88.0327
2021/2/17 5:15,10.7,23.1,13.7,68.3,1007.1,88.6357
2021/2/17 5:30,10.5,23.0,13.5,67.9,1001.3,88.4347
2021/2/17 5:45,9.7,21.1,12.8,69.4,1008.9,87.4298
2021/2/17 6:00,10.0,21.0,12.7,69.1,1004.9,86.2908
2021/2/17 6:15,9.8,20.8,12.7,69.4,995.7,89.5737
2021/2/17 6:30,10.1,20.8,12.7,69.5,996.1,88.7027
2021/2/17 6:45,10.2,22.2,13.0,70.7,1013.8,90.7126
2021/2/17 7:00,10.1,21.1,13.2,69.2,1007.1,89.5067
2021/2/17 7:15,9.4,20.9,13.5,67.8,1001.4,87.3628
2021/2/17 7:30,9.7,21.1,13.9,67.4,1011.0,90.1766
2021/2/17 7:45,9.3,20.9,14.0,65.6,999.5,90.1096
2021/2/17 8:00,9.2,21.0,14.4,65.0,1005.3,84.482
2021/2/17 8:15,9.2,21.9,14.6,63.7,1001.0,82.4721
2021/2/17 8:30,8.7,23.1,15.1,63.2,1009.6,78.6533
2021/2/17 8:45,8.6,22.8,15.3,62.5,997.8,77.0454
2021/2/17 9:00,8.6,22.2,15.9,62.5,1013.4,76.3084
2021/2/17 9:15,8.1,23.0,16.2,61.1,1008.1,76.2414
2021/2/17 9:30,8.2,22.9,16.5,59.7,1001.2,69.8768
2021/2/17 9:45,7.4,22.0,17.0,59.1,1007.2,70.6808
2021/2/17 10:00,7.6,22.1,17.5,58.4,1012.7,65.2541
2021/2/17 10:15,7.3,22.1,17.8,58.4,1011.4,56.9466
2021/2/17 10:30,6.8,21.9,18.0,56.7,999.0,53.3288
2021/2/17 10:45,6.3,22.1,18.5,57.2,1007.7,44.0164
2021/2/17 11:00,6.1,22.9,18.7,55.8,1000.9,36.5798
2021/2/17 11:15,5.7,23.0,19.1,55.1,1005.2,26.9324
2021/2/17 11:30,5.8,24.2,19.5,54.3,1010.4,18.9599
2021/2/17 11:45,5.7,23.8,19.6,52.6,996.8,21.1037
2021/2/17 12:00,5.4,24.0,19.9,53.0,1004.3,20.9028
2021/2/17 12:15,5.5,23.1,20.1,52.1,1005.5,18.8929
2021/2/17 12:30,5.1,22.2,20.5,52.4,1011.2,19.7638
2021/2/17 12:45,5.2,22.1,20.6,52.2,1006.3,20.7688
2021/2/17 13:00,5.4,21.1,20.7,52.3,1008.6,20.2998
2021/2/17 13:15,5.1,19.8,20.5,50.5,992.3,22.9126
2021/2/17 13:30,5.1,18.8,20.6,50.5,992.9,24.1856
2021/2/17 13:45,5.0,18.9,20.8,50.7,996.4,26.2624
2021/2/17 14:00,5.0,19.8,20.7,50.5,992.5,32.962
2021/2/17 14:15,5.6,20.9,20.7,51.7,995.4,33.632
2021/2/17 14:30,5.5,22.1,20.9,52.2,1006.5,29.2773
2021/2/17 14:45,5.5,21.9,20.6,51.8,998.4,27.2004
2021/2/17 15:00,5.3,22.0,20.6,52.0,1002.5,24.9225
2021/2/17 15:15,5.5,21.1,20.6,53.1,1004.6,26.9324
2021/2/17 15:30,5.8,21.2,20.6,53.5,1012.0,31.0861
2021/2/17 15:45,5.4,21.0,20.2,53.1,1003.9,35.2399
2021/2/17 16:00,5.9,20.2,20.1,54.5,1010.5,33.699
2021/2/17 16:15,5.9,18.9,19.6,54.8,998.9,22.1087
2021/2/17 16:30,6.1,18.9,19.3,55.7,996.9,17.9549
2021/2/17 16:45,6.1,17.9,19.0,55.6,995.1,12.5952
2021/2/17 17:00,6.0,17.0,18.8,57.1,1003.2,15.4091
2021/2/17 17:15,6.1,16.1,18.5,57.3,1009.0,21.3047
2021/2/17 17:30,6.9,19.1,18.1,55.2,1007.1,22.7116
2021/2/17 17:45,7.7,18.1,17.8,55.2,1006.8,25.3915
2021/2/17 18:00,7.3,19.1,17.7,55.3,1008.9,27.6024
2021/2/17 18:15,7.3,19.0,17.5,54.1,1006.0,32.4931
2021/2/17 18:30,7.8,18.8,17.2,53.5,994.1,29.6792
2021/2/17 18:45,7.8,19.1,17.3,54.2,1006.9,29.8132
2021/2/17 19:00,7.4,19.1,17.3,54.3,1009.5,24.5205
2021/2/17 19:15,7.3,18.0,17.1,53.9,1001.8,20.9028
2021/2/17 19:30,8.0,18.0,17.0,53.9,1001.2,24.1186
2021/2/17 19:45,7.7,17.9,16.9,53.8,999.9,25.7935
2021/2/17 20:00,8.0,18.0,16.9,54.0,1004.7,33.699
2021/2/17 20:15,8.1,18.0,16.8,52.9,1003.8,39.7286
2021/2/17 20:30,7.8,18.0,16.7,52.9,1003.7,44.3514
2021/2/17 20:45,7.5,18.9,16.5,52.7,998.4,51.118
2021/2/17 21:00,8.2,18.8,16.3,52.5,995.4,50.85
2021/2/17 21:15,8.2,19.9,16.3,51.6,997.5,54.4677
2021/2/17 21:30,8.0,20.1,16.4,52.4,1012.3,62.6413
2021/2/17 21:45,8.1,18.9,16.1,51.6,997.9,65.4551
2021/2/17 22:00,8.1,17.9,16.0,51.7,1000.0,69.0729
2021/2/17 22:15,7.9,17.1,16.0,52.2,1009.5,71.8867
2021/2/17 22:30,8.5,15.9,15.7,51.7,998.8,72.2217
2021/2/17 22:45,8.1,15.1,15.7,52.3,1011.3,72.0207
2021/2/17 23:00,8.9,14.1,15.6,52.3,1011.4,75.4375
2021/2/17 23:15,8.3,13.0,15.4,52.0,1005.1,78.5193
2021/2/17 23:30,8.4,13.0,15.2,51.8,1001.2,74.7005
2021/2/17 23:45,8.6,12.0,15.1,52.1,1007.8,79.2563
2021/2/18 0:00,8.8,13.0,15.0,53.0,1005.6,83.879
2021/2/18 0:15,9.1,13.1,15.0,53.5,1013.7,79.3233
2021/2/18 0:30,8.5,14.0,14.9,54.2,1008.4,77.8493
2021/2/18 0:45,9.1,14.1,14.8,54.5,1014.3,77.4474
2021/2/18 1:00,8.4,13.9,14.5,53.5,995.5,74.7005
2021/2/18 1:15,9.3,14.0,14.5,55.0,1004.7,75.0355
2021/2/18 1:30,8.6,14.1,14.5,55.2,1009.0,77.2464
2021/2/18 1:45,9.0,14.0,14.3,54.8,1001.6,72.2887
2021/2/18 2:00,8.6,14.9,14.3,54.6,997.6,70.8148
2021/2/18 2:15,8.5,16.1,14.5,54.4,1012.1,68.4699
2021/2/18 2:30,8.1,17.1,14.6,54.3,1010.1,72.4897
2021/2/18 2:45,8.0,17.1,14.6,54.3,1011.2,72.7577
2021/2/18 3:00,8.3,18.1,14.6,54.4,1012.5,67.867
2021/2/18 3:15,8.2,19.1,14.5,55.4,1012.8,65.1201
2021/2/18 3:30,8.0,19.9,14.3,54.6,997.8,60.8994
2021/2/18 3:45,7.8,20.1,14.5,55.4,1011.6,55.4727
2021/2/18 4:00,7.7,21.0,14.3,55.0,1005.5,51.1849
2021/2/18 4:15,7.8,20.9,14.2,54.7,1000.7,60.4974
2021/2/18 4:30,8.1,22.2,14.3,55.5,1014.7,58.1525
2021/2/18 4:45,7.6,22.8,14.1,54.6,998.8,56.2766
2021/2/18 5:00,7.5,23.2,14.2,56.5,1014.9,62.2393
2021/2/18 5:15,7.0,24.0,14.1,56.0,1006.8,64.3162
2021/2/18 5:30,7.5,22.1,13.8,55.2,1010.0,67.9339
2021/2/18 5:45,8.0,22.0,13.7,55.0,1005.4,70.7478
2021/2/18 6:00,8.0,23.0,13.7,55.0,1005.8,71.6187
2021/2/18 6:15,7.9,23.8,13.6,55.6,999.1,75.5045
2021/2/18 6:30,7.5,24.8,13.6,55.6,999.0,75.3035
2021/2/18 6:45,7.1,26.0,13.9,56.0,1007.7,74.2316
2021/2/18 7:00,7.3,27.1,14.3,56.2,1011.1,76.5094
2021/2/18 7:15,6.5,27.9,14.4,54.8,1004.0,75.4375
2021/2/18 7:30,6.5,28.7,14.7,54.5,998.7,72.8916
2021/2/18 7:45,6.3,31.1,15.2,55.1,1010.4,69.6088
2021/2/18 8:00,5.9,32.7,15.6,53.5,999.6,57.1476
2021/2/18 8:15,5.6,37.0,16.1,53.1,1009.0,41.4035
2021/2/18 8:30,5.6,40.2,16.7,52.2,1012.3,34.7709
2021/2/18 8:45,5.2,44.2,17.1,50.2,1011.8,30.2822
2021/2/18 9:00,5.4,48.6,17.4,48.6,1000.3,37.2498
2021/2/18 9:15,5.4,54.3,18.0,48.2,1014.1,34.7709
2021/2/18 9:30,5.3,57.7,18.3,46.7,1003.6,26.1954
2021/2/18 9:45,5.6,62.4,18.9,45.3,1015.3,20.7018
2021/2/18 10:00,5.2,62.7,19.1,43.8,1004.1,20.8358
2021/2/18 10:15,5.2,65.0,19.5,42.0,1007.6,31.3541
2021/2/18 10:30,5.2,66.9,19.9,41.0,1006.8,21.4387
2021/2/18 10:45,5.4,68.0,20.2,40.0,1008.1,19.2279
2021/2/18 11:00,5.2,68.4,20.6,39.2,1013.3,16.28
2021/2/18 11:15,4.8,68.3,20.6,37.6,997.5,12.1933
2021/2/18 11:30,4.9,70.3,21.2,37.2,1011.4,13.2652
2021/2/18 11:45,4.6,68.4,21.1,35.7,997.7,9.64742
2021/2/18 12:00,4.4,68.9,21.5,36.0,1005.9,10.2504
2021/2/18 12:15,4.4,67.4,21.4,34.7,996.5,7.77154
2021/2/18 12:30,4.3,69.1,21.8,35.0,1007.0,7.57055
2021/2/18 12:45,4.1,69.6,22.1,35.3,1014.0,8.84347
2021/2/18 13:00,4.1,70.7,22.2,35.3,1015.4,12.8632
2021/2/18 13:15,3.7,68.9,22.0,34.9,1003.3,11.7913
2021/2/18 13:30,3.8,70.4,22.2,35.2,1011.4,8.84347
2021/2/18 13:45,3.4,69.3,22.2,35.2,1009.9,11.5233
2021/2/18 14:00,3.5,68.5,21.9,34.8,998.1,9.71442
2021/2/18 14:15,3.4,67.0,22.0,35.0,1005.3,8.84347
2021/2/18 14:30,3.4,65.8,21.9,34.9,1001.2,9.31244
2021/2/18 14:45,3.4,64.4,22.0,35.2,1011.9,9.9824
2021/2/18 15:00,3.5,63.3,21.9,35.2,1009.9,12.0593
2021/2/18 15:15,3.6,60.4,21.5,35.7,995.7,9.58043
2021/2/18 15:30,3.4,59.7,21.5,35.8,1000.4,12.2603
2021/2/18 15:45,3.6,60.5,21.5,37.3,1013.4,13.8682
2021/2/18 16:00,3.5,59.6,20.8,39.8,998.7,11.7913
2021/2/18 16:15,3.8,61.6,20.7,43.4,1014.4,14.4041
2021/2/18 16:30,3.8,62.0,20.1,46.0,1004.7,19.1609
2021/2/18 16:45,4.1,62.7,19.5,47.8,1000.7,26.6644
2021/2/18 17:00,4.2,62.9,18.9,49.9,1003.2,31.6891
2021/2/18 17:15,4.0,63.5,18.1,51.6,997.8,35.2399
2021/2/18 17:30,4.3,48.1,17.6,56.1,1006.1,37.9197
2021/2/18 17:45,4.5,49.4,17.3,58.5,1013.9,45.6243
2021/2/18 18:00,4.6,50.4,16.9,59.5,1013.4,49.51
2021/2/18 18:15,4.7,50.0,16.5,60.0,1006.5,48.1031
2021/2/18 18:30,4.6,49.9,16.2,60.9,1003.9,50.582
2021/2/18 18:45,4.7,49.1,16.0,61.1,1007.8,48.1031
2021/2/18 19:00,4.9,48.3,16.0,62.4,1012.4,48.6391
2021/2/18 19:15,5.1,47.7,15.6,61.6,999.0,48.9071
2021/2/18 19:30,5.1,46.7,15.5,62.6,999.7,50.046
2021/2/18 19:45,5.5,46.7,15.3,62.6,999.0,50.314
2021/2/18 20:00,5.1,45.7,15.2,62.6,999.8,54.1328
2021/2/18 20:15,5.1,44.0,15.2,64.0,1006.5,53.0608
2021/2/18 20:30,5.1,43.2,15.2,64.3,1011.7,57.2146
2021/2/18 20:45,5.7,41.7,14.9,63.6,1000.7,56.7456
2021/2/18 21:00,5.7,41.1,14.9,64.2,1010.0,58.0855
2021/2/18 21:15,5.6,41.2,14.9,64.3,1011.7,59.7604
2021/2/18 21:30,5.9,40.7,14.6,63.5,999.3,62.2393
2021/2/18 21:45,6.2,37.8,14.6,63.7,1002.8,64.2492
2021/2/18 22:00,6.0,35.1,14.7,64.1,1008.8,56.8126
2021/2/18 22:15,6.3,33.2,14.7,63.3,1011.7,63.7802
2021/2/18 22:30,6.9,31.0,14.6,62.9,1006.0,58.4875
2021/2/18 22:45,6.6,26.8,14.5,62.6,1000.1,68.7379
2021/2/18 23:00,6.9,24.0,14.6,63.1,1008.6,68.5369
2021/2/18 23:15,7.0,23.2,14.7,63.5,1015.1,66.862
2021/2/18 23:30,7.3,20.0,14.6,63.1,1008.1,64.1152
2021/2/18 23:45,7.6,18.9,14.5,62.8,1003.0,60.6314
2021/2/19 0:00,7.8,17.9,14.4,62.7,1002.1,61.1004
2021/2/19 0:15,8.0,16.8,14.3,62.4,996.5,64.1822
2021/2/19 0:30,8.2,16.1,14.4,63.4,1011.6,61.2343
2021/2/19 0:45,7.5,15.9,14.3,62.8,1002.7,62.0383
2021/2/19 1:00,7.6,15.0,14.2,63.0,1005.9,59.0905
2021/2/19 1:15,7.6,14.9,14.0,63.8,1002.2,56.6116
2021/2/19 1:30,7.4,14.1,14.1,64.5,1014.6,54.8697
2021/2/19 1:45,7.8,14.1,14.0,64.6,1015.8,49.577
2021/2/19 2:00,7.4,12.9,13.7,63.4,997.1,45.4233
2021/2/19 2:15,7.4,14.1,13.8,65.6,1015.5,43.3464
2021/2/19 2:30,7.6,13.1,13.7,65.3,1010.3,44.0164
2021/2/19 2:45,7.5,13.0,13.6,65.1,1007.6,45.7583
2021/2/19 3:00,7.4,13.1,13.6,65.3,1009.9,45.0213
2021/2/19 3:15,7.4,13.0,13.4,63.8,1001.7,43.1454
2021/2/19 3:30,7.7,13.0,13.3,63.9,1002.9,26.2624
2021/2/19 3:45,7.2,12.9,13.2,63.6,998.0,17.352
2021/2/19 4:00,7.4,13.0,13.2,64.1,1005.8,14.0692
2021/2/19 4:15,7.1,14.0,13.1,64.1,1008.0,12.2603
2021/2/19 4:30,7.0,13.9,12.9,63.7,1001.7,12.8632
2021/2/19 4:45,6.9,15.0,12.9,63.8,1003.5,16.481
2021/2/19 5:00,6.8,15.9,12.8,64.8,1002.7,16.749
2021/2/19 5:15,6.5,17.1,12.8,65.5,1014.0,14.1362
2021/2/19 5:30,6.7,16.0,13.1,62.1,1007.7,13.0642
2021/2/19 5:45,6.3,17.9,13.0,61.5,998.0,10.5184
2021/2/19 6:00,6.2,21.1,13.3,62.4,1012.0,8.10652
2021/2/19 6:15,5.9,22.8,13.2,62.5,999.1,6.02964
2021/2/19 6:30,5.6,26.2,13.5,63.6,1016.5,3.81877
2021/2/19 6:45,5.4,27.8,13.5,61.5,999.4,3.2828
2021/2/19 7:00,5.1,28.2,14.2,61.5,1015.2,2.47885
2021/2/19 7:15,4.6,28.2,14.6,60.4,1014.0,1.00494
2021/2/19 7:30,4.3,29.3,15.1,59.5,1017.2,0.133992
